,Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Tweet_Number_of_Looks
810,Post&amp;Comment,#ProPalestine,,https://twitter.com/Campb37345Maree/status/1721745315827478637,Maree Campbell,https://twitter.com/Campb37345Maree,,"Breaking:An elderly Jewish man has reportedly banged his head on an or with an object, at a pro-Palestine rally in the US. Concerned pro-Palestine activists rushed to his aid. Wishing him a speedy recovery.",https://pbs.twimg.com/media/F-TeFzkWQAA5ZDG?format=jpg&name=small,193,55,32,8.9K
811,Post&amp;Comment,#ProPalestine,,https://twitter.com/byhilliard/status/1720971439447118038,Hilliard,https://twitter.com/byhilliard,,Pro-Palestine rioters try to break down the White House gate. Deport them all.,,78,46,5,4.6K
812,Post&amp;Comment,#ProPalestine,,https://twitter.com/FrontalForce/status/1721082738374254733,Frontalforce ,https://twitter.com/FrontalForce,,"Shameful day for US as pro-Palestine protestors Vandalise National monuments of America including Andrew Jackson statue, The General Marquis de Lafayette Statue, Benjamin Franklin statue.And even tried to breach The White House",,321,81,18,12K
813,Post&amp;Comment,#ProPalestine,,https://twitter.com/Glazertwalker/status/1722008504007803091,Robin Faustino-Stirling,https://twitter.com/Glazertwalker,,It is incomprehensible that this man lives in the UK.No current politician will do anything about it.Former Hamas chief ‘behind pro-Palestine Armistice Day protests’,https://pbs.twimg.com/card_img/1721657253432840192/nvVBfQz-?format=jpg&name=small,58,28,10,966
814,Post&amp;Comment,#ProPalestine,,https://twitter.com/KulganofCrydee/status/1721795976480866738,KulganofCrydee,https://twitter.com/KulganofCrydee,,Met Police demand pro-Palestine protesters 'urgently reconsider' Remembrance Day march,https://pbs.twimg.com/card_img/1721592822023774208/suSGN_5Z?format=jpg&name=small,52,23,49,2K
815,Post&amp;Comment,#ProPalestine,,https://twitter.com/WorldByWolf/status/1721829677478608913,Wolf ,https://twitter.com/WorldByWolf,,It’s being reported across all the newspapers.,https://pbs.twimg.com/card_img/1721709286253076480/yhFtfioP?format=jpg&name=small,13,4,4,1K
816,Post&amp;Comment,#ProPalestine,,https://twitter.com/SamQari/status/1720226291792638139,Sam Seeker,https://twitter.com/SamQari,,"Oh Zionist Apologists, just know that when half of the Pro-Palestine folk go to sleep the other half of us wake up and carry on where they left off.You guys will get NO break from us.#freepalestine",,220,64,7,4.7K
817,Post&amp;Comment,#ProPalestine,,https://twitter.com/JeremyAppel1025/status/1721240865178521905,Jeremy Appel - @jeremyappel.bsky.social,https://twitter.com/JeremyAppel1025,,Interesting that the very people who gave a standing ovation to a literal Nazi in Parliament and their apologists are now blaming pro-Palestine protests for antisemitism.,,724,241,18,19K
818,Post&amp;Comment,#ProPalestine,,https://twitter.com/raviagrawal3/status/1721537246187364503,Izlamic Terrorist,https://twitter.com/raviagrawal3,,"USA Palestine IsraelMuslim protesters at a pro-Palestine terrorist Hamas rally in Washington DC: ""My message to President Biden is, I voted for you, and I regret it"".",,96,52,6,2.4K
819,Post&amp;Comment,#ProPalestine,,https://twitter.com/NuraMuh75683531/status/1721185973512417540,Nura Muhammad,https://twitter.com/NuraMuh75683531,,Another pro-palestine  from radio Canada  montreal with thousands of people all about free palestine  cease-fire #GazaGenocide #Hamburg #Genocide_in_Gaza #CeasefireForGazaNOW #FreePalestineNow #Israel #GazaGenocide #PalestinianLivesMatter,,70,34,30,12K
820,Post&amp;Comment,#ProPalestine,,https://twitter.com/byhilliard/status/1720971439447118038,HilliardReload,https://twitter.com/byhilliard,,Pro-Palestine rioters try to break down the White House gate. Deport them all.,,78,46,5,4.6K
821,Post&amp;Comment,#ProPalestine,,https://twitter.com/FrontalForce/status/1721082738374254733,Frontalforce Reload,https://twitter.com/FrontalForce,,"Shameful day for US as pro-Palestine protestors Vandalise National monuments of America including Andrew Jackson statue, The General Marquis de Lafayette Statue, Benjamin Franklin statue.And even tried to breach The White House",,321,81,18,12K
822,Post&amp;Comment,#ProPalestine,,https://twitter.com/raviagrawal3/status/1721537246187364503,Izlamic TerroristReload,https://twitter.com/raviagrawal3,,"USA Palestine IsraelMuslim protesters at a pro-Palestine terrorist Hamas rally in Washington DC: ""My message to President Biden is, I voted for you, and I regret it"".",,96,52,6,2.4K
823,Post&amp;Comment,#ProPalestine,,https://twitter.com/NuraMuh75683531/status/1721185973512417540,Nura MuhammadReload,https://twitter.com/NuraMuh75683531,,Another pro-palestine  from radio Canada  montreal with thousands of people all about free palestine  cease-fire #GazaGenocide #Hamburg #Genocide_in_Gaza #CeasefireForGazaNOW #FreePalestineNow #Israel #GazaGenocide #PalestinianLivesMatter,,70,34,30,12K
824,Post&amp;Comment,#ProPalestine,,https://twitter.com/theheraldsun/status/1721731804858859544,Herald Sun,https://twitter.com/theheraldsun,,"Pro-Palestine protesters have descended on Flemington Racecourse, reportedly blocking racegoers at an entrance to the Melbourne Cup. Full details: https://bit.ly/3Mx6MeL",,50,27,74,26K
825,Post&amp;Comment,#ProPalestine,,https://twitter.com/fraubalhorn/status/1721080535278129448,Loren BalhornKatrin Eigendorf,https://twitter.com/fraubalhorn,,"Lead international correspondent for Germany’s second public broadcaster saying pro-Palestine demonstrations are actually “an attack on our state, our democracy” and calling for them to be repressed.",,222,61,9,19K
826,Post&amp;Comment,#ProPalestine,,https://twitter.com/SaveBritain_/status/1721790821538652363,Save Britain,https://twitter.com/SaveBritain_,,"Former Hamas chief ‘behind pro-Palestine Armistice Day protests’Muhammad Kathem Sawalha is a founder of the Muslim Association of Britain, one of six groups organising the London march on Nov 11",https://pbs.twimg.com/card_img/1721657253432840192/nvVBfQz-?format=jpg&name=small,9,18,5,401
827,Post&amp;Comment,#ProPalestine,,https://twitter.com/_WalidTaha/status/1720952070742974933,Walid TahaCensored Men,https://twitter.com/_WalidTaha,,Former IDF soldier tears up when asked why he’s at a Pro-Palestine rally.“I just saw a Mafia run country.”,,146,104,2,4.2K
828,Post&amp;Comment,#ProPalestine,,https://twitter.com/ChaimaB/status/1720913492792721862,Chaima Bouhlel,https://twitter.com/ChaimaB,,In 2023....(Picture from a London pro-Palestine protest - 26 Oct),,220,95,,10K
829,Post&amp;Comment,#ProPalestine,,https://twitter.com/ChaimaB/status/1720913492792721862,Chaima Bouhlel,https://twitter.com/ChaimaB,,In 2023....(Picture from a London pro-Palestine protest - 26 Oct),https://pbs.twimg.com/media/F-HpswFXkAACesr?format=jpg&name=small,220,95,,10K
830,Post&amp;Comment,#ProPalestine,,https://twitter.com/PoliticsPollss/status/1720455865323442237,Politics Polls,https://twitter.com/PoliticsPollss,,Do you think the Metropolitan Police should halt pro-Palestine protests taking place in central London on Remembrance weekend? #ArmisticeDay,,77,200,42,8K
831,Post&amp;Comment,#ProPalestine,,https://twitter.com/GlasgowGuardian/status/1721572849872257130,The Glasgow Guardian,https://twitter.com/GlasgowGuardian,,"BREAKING: Over a hundred pro-Palestine protesters have begun a sit-in at Glasgow’s Queen Street station to demand an immediate ceasefire. The group can be heard chanting: “Stop the killing, stop the crime: Freedom for Palestine”Video credit: @AthinaBohner",,96,40,6,5.9K
832,Post&amp;Comment,#ProPalestine,,https://twitter.com/festa197/status/1720122534664769935,BOD ,https://twitter.com/festa197,,Fury as 'ONE MILLION' pro-Palestine protesters set to march through London on Armistice Day #Antisemitism,https://pbs.twimg.com/card_img/1720122440083238912/7Iz8u2te?format=jpg&name=small,167,81,45,6.8K
833,Post&amp;Comment,#ProPalestine,,https://twitter.com/yoeltwt/status/1720756671754969524,yoel⸆⸉,https://twitter.com/yoeltwt,,"I am an Israeli.I am:Pro-Israel Pro-Palestine Pro-Peace Pro-Humanitarianism Pro-Free Speech Pro-Freedom of Religion Pro-LGBTQ If this shocks you, maybe reconsider your view of the world.@aziz0nomics #ProPeace",,320,38,8,10K
834,Post&amp;Comment,#ProPalestine,,https://twitter.com/NileGardiner/status/1721673056450445596,Nile Gardiner,https://twitter.com/NileGardiner,,How on Earth is this former Hamas chief still living in a council house in London? He should be under arrest and deported immediately. Former Hamas chief ‘behind pro-Palestine Armistice Day protests’,https://pbs.twimg.com/card_img/1721657253432840192/nvVBfQz-?format=jpg&name=small,1.4K,471,46,35K
835,Post&amp;Comment,#ProPalestine,,https://twitter.com/Suitandtie9999/status/1721335206689591519,Suit and tie,https://twitter.com/Suitandtie9999,,"Beyond farcical.In the last 3 years as Auckland central MP Chloe Swarbrick was almost invisible when it came to discussing violence in the CBD. On Saturday, she told the crowd at a #ProPalestine rally she would hold the Auckland War Memorial Museum accountable for lighting up in…",,141,27,11,4.6K
836,Post&amp;Comment,#ProPalestine,,https://twitter.com/AFpost/status/1721050609712079031,AF Post,https://twitter.com/AFpost,,"Pro-Palestine protestor places Keffiyeh and Arafat shirt on Benjamin Franklin statue in Washington, DC.Follow: @AFpost",,99,20,32,7.8K
837,Post&amp;Comment,#ProPalestine,,https://twitter.com/taliaotg/status/1721588168489664545,Talia Jane ,https://twitter.com/taliaotg,,"This clip, filmed by @Copwatch_CPU on Saturday, was a man waving an Israel flag as a pro-Palestine march approached in NYC. Cops moved him away and surrounded him and told him to put the flag away because he was instigating.“What are you doing?!”",,24,4,1,1.3K
838,Post&amp;Comment,#ProPalestine,,https://twitter.com/ChrisNineham/status/1721959853009023349,Chris Nineham,https://twitter.com/ChrisNineham,,"When you stand firm, often you win.Well done everyone. See you all on Saturday. #CeasefireNow‘Police say no grounds to ban march’",https://pbs.twimg.com/card_img/1721954193832067075/6B54uhr7?format=jpg&name=small,186,81,7,4.4K
839,Post&amp;Comment,#ProPalestine,,https://twitter.com/Kimmi520381244/status/1721887866241036519,Kimmi Diamond ,https://twitter.com/Kimmi520381244,,Fears that far-Right hooligans will clash with pro-Palestine march on Armistice Day grow after Tommy Robinson returns to Twitter to issue chilling rallying cry to his supporters | Daily Mail OnlineTommy Tommy Tommy,https://pbs.twimg.com/card_img/1721849289968615424/-7E413qc?format=jpg&name=small,30,13,6,1.4K
840,Post&amp;Comment,#ProPalestine,,https://twitter.com/adycross725/status/1721619685257498638,Ady ,https://twitter.com/adycross725,,Why are they being asked to cancel the march?It is due to start nearly two hours after 1100 on the 11/11It is not routing anywhere near the CenotaphIt is a peace protest at a time the majority of us are thinking about peace (except Bravermans thugs),https://pbs.twimg.com/card_img/1721581982356840448/GfqKawt7?format=jpg&name=small,27,13,3,419
841,Post&amp;Comment,#ProPalestine,,https://twitter.com/FrankLeeBrian/status/1721662242020544755,FrankLeeBrianFrankLeeBrian,https://twitter.com/FrankLeeBrian,,"Former Hamas chief ‘behind pro-Palestine Armistice Day protests’ https://telegraph.co.uk/news/2023/11/06/former-hamas-chief-behind-pro-palestine-armistice-day-march/… I mentioned him a while ago, in his cozy little taxpayer subsidised former council house in Colindale.... arrived on false passport and is now a British citizen",,38,34,4,2.1K
842,Post&amp;Comment,#ProPalestine,,https://twitter.com/windsorp1886/status/1721949406994293149,Bill McGallows,https://twitter.com/windsorp1886,,"Peaceful protests... Absolutely disgusting!Poppy seller veteran, 78, is 'punched by pro-Palestine protesters'",https://pbs.twimg.com/card_img/1721656094768963585/CYeOzJ8X?format=jpg&name=small,26,9,9,1.8K
843,Post&amp;Comment,#ProPalestine,,https://twitter.com/toronto_morning/status/1721550261355794701,Toronto Morning,https://twitter.com/toronto_morning,,‘Deport them all’ Hamilton cardiologist and McMaster professor under fire for comment about pro-Palestine protest #torontomorning #Toronto,https://pbs.twimg.com/card_img/1721358717055021056/8t08U41D?format=png&name=small,75,20,58,3.4K
844,Post&amp;Comment,#ProPalestine,,https://twitter.com/corbyn_project/status/1721975688087961874,Peace & Justice Project,https://twitter.com/corbyn_project,,"Despite the government’s divisive rhetoric, there are no grounds for the Metropolitan Police to ban the planned march for a #CeasefireNOW this Saturday.We will march for an end to the siege of Gaza and an end to the occupation of Palestine.",https://pbs.twimg.com/card_img/1721953710031462401/4aBxU4xK?format=jpg&name=small,377,188,31,7.8K
845,Post&amp;Comment,#ProPalestine,,https://twitter.com/zaidelles/status/1720310958503956583,— cole.,https://twitter.com/zaidelles,,follow  of explicitly pro-palestine corpsetwt accounts ;,,157,57,5,7.4K
846,Post&amp;Comment,#ProPalestine,,https://twitter.com/snowleopardess/status/1721972061348745559,Anne Greensmith ,https://twitter.com/snowleopardess,,Scotland Yard does not believe it has grounds to support a ban on the planned pro-Palestine demonstration through central London on Armistice Day.#Gaza,https://pbs.twimg.com/card_img/1721953710031462401/4aBxU4xK?format=jpg&name=small,10,4,2,351
847,Post&amp;Comment,#ProPalestine,,https://twitter.com/alastairdick/status/1721713623859372242,A K D#StandUp4Brexit(Watching Brief),https://twitter.com/alastairdick,,Humza Yousaf backs pro-Palestine protest on Remembrance Day,https://pbs.twimg.com/card_img/1721548260320399360/8aQcsBH4?format=jpg&name=small,134,153,234,14K
848,Post&amp;Comment,#ProPalestine,,https://twitter.com/MadocCairns/status/1720488186646851613,madoc cairns | wsjDavid Adler,https://twitter.com/MadocCairns,,The endgame of the campaign to whip up hysteria over protests for a ceasefire (the opinion of 3/4 of the UK public) is the state suppression of pro-Palestine protests we’re seeing in France & Germany. It is an attack on basic civil liberties as well as an offence to common sense,https://pbs.twimg.com/media/F-Bm4eLX0AA-OYF?format=jpg&name=360x360;https://pbs.twimg.com/media/F-Bm4eMWwAEi0Oj?format=jpg&name=360x360;https://pbs.twimg.com/media/F-Bm4eRWcAAGfYD?format=jpg&name=360x360;https://pbs.twimg.com/media/F-Bm4eKWEAAyoVt?format=jpg&name=small;https://pbs.twimg.com/media/F-BOdExXEAAB18u?format=jpg&name=240x240,160,48,4,14K
849,Post&amp;Comment,#ProPalestine,,https://twitter.com/WildPalmsLtd/status/1721683273426829456,𝕃𝕠𝕔𝕦𝕥𝕦𝕤 𝕠𝕗 𝔹𝕠𝕣𝕘™,https://twitter.com/WildPalmsLtd,,"It's so sad watching has-beens trying to reclaim relevance. Trading on Angelina Jolie's celebrity Jon Voight released a video rant about the war in Gaza, ""God's land"". #ResistanceUnited#ProudBlue  #wtpBLUE #DemVoice1",https://pbs.twimg.com/card_img/1721641454789885952/-0yagAnh?format=jpg&name=small,28,24,3,1.1K
850,Post&amp;Comment,#ProPalestine,,https://twitter.com/matttttt187/status/1720925511579267425,{Matt} $XRPatriotReloadR A W S A L E R T S,https://twitter.com/matttttt187,,"Wow#BREAKING: Massive Pro-Palestine protest Takes Over Washington DC, Demonstrating Against US Support for Israel#Washington | #DC Currently Happening Thousands of Pro-Palestine supporters have gathered today, taking over Washington, D.C., to march and protest against…",https://pbs.twimg.com/amplify_video_thumb/1720922978274234368/img/P8OdriRncnXzYkM6?format=jpg&name=120x120,71,39,10,20K
851,Post&amp;Comment,#ProPalestine,,https://twitter.com/JosephPagani/status/1720925321891836255,Joe Pagani Juliet MosesReload,https://twitter.com/JosephPagani,,This is mind boggling. Twyford is one of the staunchest pro-Palestine MPs in NZ. He gave a speech supporting Palestine and criticising Israel. And he needs a police escort purely because he said Hamas’s terror attacks were wrong.,,116,18,13,9.3K
852,Post&amp;Comment,#ProPalestine,,https://twitter.com/ItRecks/status/1721971090119913673,T-Rexit! ,https://twitter.com/ItRecks,,"Public Disorder League - Protest Cup First LegMET Police 1HM Gov 0No grounds to ban pro-Palestine march in London on Armistice Day, Met believes",https://pbs.twimg.com/card_img/1721953710031462401/4aBxU4xK?format=jpg&name=small,25,5,4,602
853,Post&amp;Comment,#ProPalestine,,https://twitter.com/SandyofSuffolk/status/1721893270954074576,Sandy Tregent,https://twitter.com/SandyofSuffolk,,Think you've got your descriptions the wrong way round.It's the pro-Palestine hooligans who will clash with patriots protesting.You're welcome.,,971,61,15,17K
854,Post&amp;Comment,#ProPalestine,,https://twitter.com/DominicFarrell/status/1721779423651737649,Dominic Farrell,https://twitter.com/DominicFarrell,,50% of the groups organising the hate march on Armistice Day have links to terrorist group Hamas.I would remind ⁦@metpoliceuk⁩ that Hamas is a proscribed organisation. There’s no need to beg them not to march (£),https://pbs.twimg.com/card_img/1721657253432840192/nvVBfQz-?format=jpg&name=small,1.8K,606,60,28K
855,Post&amp;Comment,#ProPalestine,,https://twitter.com/BrexitPirates/status/1721616059839435061,Brexit Pirates,https://twitter.com/BrexitPirates,,"It's not appropriate to commit war crimes at the expense of thousands of civilian lives, either.If the weekend of Armistice ceremonies in the UK is not an appropriate time to stand up and demand an end to Netanyahu's genocide in Gaza, when is?",https://pbs.twimg.com/card_img/1721581982356840448/GfqKawt7?format=jpg&name=small,26,12,3,703
856,Post&amp;Comment,#ProPalestine,,https://twitter.com/MiddleEastEye/status/1721068648851292480,Middle East Eye,https://twitter.com/MiddleEastEye,,"LIVE DAY 30 #IsraelPalestinewar   - Israel bombs al-Maghazi camp, killing 51- Gaza death toll reaches 9,572- 105 medical facilities 'deliberately targeted'- Huge pro-Palestine protests held in London and WashingtonFollow our live updates https://middleeasteye.net/news/israel-palestine-live-gaza-hamas-war-invasion…",https://pbs.twimg.com/media/F-J2yO9WIAEsmQ6?format=jpg&name=small,761,598,43,158K
857,Post&amp;Comment,#ProPalestine,,https://twitter.com/slionshekh/status/1721090125718057312,Lion Shekh,https://twitter.com/slionshekh,,Largest ever pro-Palestine rally in U.S. history in Washington D.C. Today. Allahu Akbar Arab Israel Tlaib#CeasefireForGazaNOW #Iraq #StopArmingIsrael #Arab Netanyahu #اسرائیل #GazaGenocideWhite House #ابو_عبيدة #حزب_اللTaiwan Hamas NATO Dubai #Genocide_in_Gaza #ولعت…,,1K,462,162,166K
858,Post&amp;Comment,#ProPalestine,,https://twitter.com/AlexDillard1917/status/1720067767045398782,American Marxist-Leninist,https://twitter.com/AlexDillard1917,,"What your position on Ukraine/Palestine says about your politics: you’re either an anarchist, a social democrat, or a pro Ukraine white nationalist you’re either a Marxist Leninist or populist",,27,3,3,737
859,Post&amp;Comment,#ProPalestine,,https://twitter.com/STWuk/status/1721966847765913913,Stop the War,https://twitter.com/STWuk,,No Grounds To Ban Pro-Palestine March in London on #ArmisticeDay Let's pack the streets of London on Saturday to call for an immediate ceasefire & justice for the Palestinian people! Be there.#WeWillMarch #CeasefireNow #PeaceNow,https://pbs.twimg.com/card_img/1721953710031462401/4aBxU4xK?format=jpg&name=small,562,288,49,40K
860,Post&amp;Comment,#ProPalestine,,https://twitter.com/Never_Labour/status/1720536974920929542,Conservative Movement ,https://twitter.com/Never_Labour,,Poll@RishiSunak has given the green light to the #ProPalestine/Hamas terrorist marches during the most sacred day in the UK calendar. Is Rishi Sunak correct in allowing the marches?,,68,169,21,2.8K
861,Post&amp;Comment,#ProPalestine,,https://twitter.com/Luighseach/status/1721082272340713903,Lucy Keaveney,https://twitter.com/Luighseach,,"Nobel Peace Prize winner, @maireadmaguire_    has called for the Genocide Convention to be  invoked against Israel for its actions against Palestine & its breach of human rights at a rally at a rally held in Belfast.",https://pbs.twimg.com/card_img/1720888801533284352/wX7gg_CY?format=jpg&name=small,55,10,2,1.7K
862,Post&amp;Comment,#ProPalestine,,https://twitter.com/Ennnnnn_666/status/1720877825157120395,Ennnnnn _FreePalestineAsianet News,https://twitter.com/Ennnnnn_666,,Chrisanghi @vinuvjohn literally called pro-palestine malayalees communal thugs. Bitch I challenge you . Make us stop. I would like to see it,,108,28,5,2.7K
863,Post&amp;Comment,#ProPalestine,,https://twitter.com/slionshekh/status/1721090125718057312,Lion ShekhReload,https://twitter.com/slionshekh,,Largest ever pro-Palestine rally in U.S. history in Washington D.C. Today. Allahu Akbar Arab Israel Tlaib#CeasefireForGazaNOW #Iraq #StopArmingIsrael #Arab Netanyahu #اسرائیل #GazaGenocideWhite House #ابو_عبيدة #حزب_اللTaiwan Hamas NATO Dubai #Genocide_in_Gaza #ولعت…,,1K,462,162,166K
864,Post&amp;Comment,#ProPalestine,,https://twitter.com/Ennnnnn_666/status/1720877825157120395,Ennnnnn _FreePalestineAsianet NewsReload,https://twitter.com/Ennnnnn_666,,Chrisanghi @vinuvjohn literally called pro-palestine malayalees communal thugs. Bitch I challenge you . Make us stop. I would like to see it,,108,28,5,2.7K
865,Post&amp;Comment,#ProPalestine,,https://twitter.com/cholatera/status/1721898761386078306,Chris E,https://twitter.com/cholatera,,This is what our country has become. A pensioner veteran who was selling poppies was physically attacked by pro Palestine supporters.The attack only stopped when railway workers defended him. The UK has imported a serious problem that is ruining the nation,https://pbs.twimg.com/card_img/1721656094768963585/CYeOzJ8X?format=jpg&name=small,164,85,27,2.2K
866,Post&amp;Comment,#ProPalestine,,https://twitter.com/zhang_heqing/status/1719915449612452098,Zhang Heqing,https://twitter.com/zhang_heqing,,"China rebuts Israeli envoy at UNPodcast: Talk It Out with Li Jingjing @Jingjing_Li #israel #palestine  In this video, you will see why China vetoed a draft resolution backed by Israel and the US at the UN; the Palestinian envoy's emotional speech at the UN; Mass pro-Palestine…",,58,29,8,4K
867,Post&amp;Comment,#ProPalestine,,https://twitter.com/OhBrokenBritain/status/1721657058259333428,Rodka,https://twitter.com/OhBrokenBritain,,"Where’s the Army? It’s a crisis now! Poppy seller veteran, 78, is 'punched by pro-Palestine protesters' https://mol.im/a/12717653 via @MailOnline",https://pbs.twimg.com/card_img/1721656094768963585/CYeOzJ8X?format=jpg&name=small,215,151,37,3.8K
868,Post&amp;Comment,#ProPalestine,,https://twitter.com/ewansomerville/status/1721664273842069534,Ewan Somerville,https://twitter.com/ewansomerville,,EXC: A former Hamas chief is behind one of the groups organising the pro-Palestine Armistice Day protests.Half of the groups organising the march - who are still defying calls from the Metropolitan Police to call it off - have links to the terror group.,https://pbs.twimg.com/card_img/1721657253432840192/nvVBfQz-?format=jpg&name=small,37,25,3,5.1K
869,Post&amp;Comment,#ProPalestine,,https://twitter.com/TerryGlavin/status/1720929762129133970,Terry Glavin 格立文Samira Mohyeddin سمیرا,https://twitter.com/TerryGlavin,,"Not unprecedented. I recall 80,000 for ""anti-war"" rallies organized by a Khomeinist-aligned coalition whose leaders pretended to be ""pro-Palestine"" then, and they still do.",,163,50,17,22K
870,Post&amp;Comment,#ProPalestine,,https://twitter.com/ChaplinLorra/status/1721819770725523743,woman,https://twitter.com/ChaplinLorra,,"I look fwd to UK popn knowing Telegraph details. To say Suella Proven Correct An Understatement!!Hello,hello all other MSM this morning, this is the only news right now?Former Hamas chief(living in council house)behind pro-Palestine Armistice Day protests’",https://pbs.twimg.com/card_img/1721657253432840192/nvVBfQz-?format=jpg&name=small,19,13,3,665
871,Post&amp;Comment,#ProPalestine,,https://twitter.com/zhang_heqing/status/1719915449612452098,Zhang HeqingReload,https://twitter.com/zhang_heqing,,"China rebuts Israeli envoy at UNPodcast: Talk It Out with Li Jingjing @Jingjing_Li #israel #palestine  In this video, you will see why China vetoed a draft resolution backed by Israel and the US at the UN; the Palestinian envoy's emotional speech at the UN; Mass pro-Palestine…",,58,29,8,4K
872,Post&amp;Comment,#ProPalestine,,https://twitter.com/TerryGlavin/status/1720929762129133970,Terry Glavin 格立文Samira Mohyeddin سمیراReload,https://twitter.com/TerryGlavin,,"Not unprecedented. I recall 80,000 for ""anti-war"" rallies organized by a Khomeinist-aligned coalition whose leaders pretended to be ""pro-Palestine"" then, and they still do.",,163,50,17,22K
873,Post&amp;Comment,#ProPalestine,,https://twitter.com/LikudUK/status/1721669523240100187,#BringThemHome #KidnappedFromIsrael #222LetThemGo,https://twitter.com/LikudUK,,Former #Hamas chief ‘behind the Palestine Solidarity Campaigns' -#PSC pro-Palestine #ArmisticeDay protests’ Proof that the marches have never been about Israel or the Palestinians - They are all about hating  #Jews#ArmisticeWeekend @LBC @TalkTV @GBNEWS,https://pbs.twimg.com/card_img/1721657253432840192/nvVBfQz-?format=jpg&name=small,11,13,2,684
874,Post&amp;Comment,#ProPalestine,,https://twitter.com/YousefAlhelou/status/1721167315624984714,Yousef Alhelou,https://twitter.com/YousefAlhelou,,Let’s make him famous..A man attacks pro-Palestine demonstrators inside Charing Cross station in London. #Gaza #Palestine #London #LondinTube #TFL @BTP #BritishTransportPolice @SadiqKhan @MayorofLondon,,545,426,95,32K
875,Post&amp;Comment,#ProPalestine,,https://twitter.com/Never_Again2020/status/1721909002370683097,Never Again,https://twitter.com/Never_Again2020,,"A 78-year-old poppy seller in Edinburgh was attacked by a pro-Palestine mob. The extremists behind these marches aren't just anti-Israel, they're also anti the values that define Britain. Wake up people, what starts with Jews never ends with Jews.",https://pbs.twimg.com/card_img/1721848377204248576/ouzAsOgR?format=jpg&name=small,109,52,7,1.9K
876,Post&amp;Comment,#ProPalestine,,https://twitter.com/SkyNews/status/1721098334813700375,Sky News,https://twitter.com/SkyNews,,"""Does anything that Suella Braverman says ever help anybody?"" asks @dorotheabyrneShe says that Suella Braverman's comments about pro-Palestine marches 'adds to the divisions in our society when it is her job to bring us together.'#TrevorPhillips https://trib.al/wkmumC6",,270,88,179,62K
877,Post&amp;Comment,#ProPalestine,,https://twitter.com/Dahshur11/status/1720542220778897516,Dave,https://twitter.com/Dahshur11,,"At last, the Establishment grows some balls:Two women charged with #terroroffences over paraglider pictures at pro-Palestine rallyThe incident occurred after Hamas used paragliders to cross the border into Israel and slaughter 1,400 civilians",https://pbs.twimg.com/card_img/1720523489113686016/jeFkqeGN?format=jpg&name=small,39,13,4,1.2K
878,Post&amp;Comment,#ProPalestine,,https://twitter.com/brexitblog_info/status/1720886654871666839,Voice of ReasonPetronella Wyatt,https://twitter.com/brexitblog_info,,"“Pro-Palestine” marchers are a mixture of Britain hating anti-semites & Hamas’s useful idiots.We want to see riot police, horses, tear gas and water cannons used on these troublemakers.  We want the police to do some policing.  These “protests” are an aberration.",,76,25,1,1.6K
879,Post&amp;Comment,#ProPalestine,,https://twitter.com/PoliticsPollss/status/1720451213374759324,Politics Polls,https://twitter.com/PoliticsPollss,,Do you think it would be disrespectful if pro-Palestine marches were to be held in London on Armistice Day? #Poll,,71,180,61,10K
880,Post&amp;Comment,#ProPalestine,,https://twitter.com/MrChairmanGB/status/1720072782560862492,C,https://twitter.com/MrChairmanGB,,"""Pro-Palestine mob organises coaches for 'million-strong' Remembrance Day march"" Bring it...the veterans will be waiting for you #RemembranceSunday",https://pbs.twimg.com/card_img/1720021156059648000/z7umVmBV?format=jpg&name=small,52,13,9,1.9K
881,Post&amp;Comment,#ProPalestine,,https://twitter.com/furbabygirl/status/1721133141589451252,wilma ,https://twitter.com/furbabygirl,,Fury grows over ugly pro-Palestine protests in LondonWhat chance is there of “peace” marches on Armistice Day”?Sadiq Khan must put a stop to these hate marches NOW before someone gets killed.,https://pbs.twimg.com/card_img/1721094080560599040/sQD68jyB?format=jpg&name=small,46,10,1,486
882,Post&amp;Comment,#ProPalestine,,https://twitter.com/alastairdick/status/1721584085284339984,A K D#StandUp4Brexit(Watching Brief),https://twitter.com/alastairdick,,Pro-Palestine mob hits out at Braverman – vows to unleash Remembrance Day chaos,https://pbs.twimg.com/card_img/1721582308484841472/taFc2sxX?format=jpg&name=small,93,99,49,6.2K
883,Post&amp;Comment,#ProPalestine,,https://twitter.com/PatWilliams1944/status/1721865473061470461,Pat Williams ,https://twitter.com/PatWilliams1944,,"They aren’t far-right.They are concerned citizens sick of streets been taken over by ranting, hateful, bigoted, racist, Jew-hating, terrorist scum.Sorted it for you.Fears that far-Right hooligans will clash with pro-Palestine march https://mol.im/a/12720035 via @MailOnline",https://pbs.twimg.com/card_img/1721849289968615424/-7E413qc?format=jpg&name=small,331,71,4,3.9K
884,Post&amp;Comment,#ProPalestine,,https://twitter.com/PalHighlight/status/1720175637661393135,Palestine Highlights,https://twitter.com/PalHighlight,,"Pro-Palestine protesters yelled ""Blood on your hands"" as UK Prime Minister Rishi Sunak met with US Vice President Kamala Harris in London.#GazaGenocide",,494,294,13,17K
