Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Video_URL,Tweet_AD,Tweet_Number_of_Reviews,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/SRKian_OM/status/1725285837435523283,OMReload,https://twitter.com/SRKian_OM,2023-11-16,"It took this Palestinian couple 14 years to have a child, now their 2-year-old daughter has lost both her legs due to Israeli airstrikes on Gaza.#Israel #انقذوا_مستشفي_الشفاء #Palestine #ابو_عبيدة #Hamas #GazaCeasefireNOW #Zionist #AlShifaHospital #IsraelIsATerrorist…",,https://twitter.com/SRKian_OM/status/1725285837435523283,False,2,51,54,5.8K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/SRKian_OM/status/1725285837435523283,OMReload,https://twitter.com/SRKian_OM,2023-11-16,"It took this Palestinian couple 14 years to have a child, now their 2-year-old daughter has lost both her legs due to Israeli airstrikes on Gaza.#Israel #انقذوا_مستشفي_الشفاء #Palestine #ابو_عبيدة #Hamas #GazaCeasefireNOW #Zionist #AlShifaHospital #IsraelIsATerrorist…",,https://twitter.com/SRKian_OM/status/1725285837435523283,False,2,51,55,5.8K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/UKubaidkhano/status/1725245900333740490,Ubaid Khan YousafzaiReloadShahniVerse,https://twitter.com/UKubaidkhano,2023-11-16,Palestinian kids are asking for the boycott..This is the least we can do for them #AlShifaHospital #Gaza #BehindYouBabarAzam #SAvsAUS #ابو_عبيدة#IsraelIsATerrorist #Palestine,,https://twitter.com/UKubaidkhano/status/1725245900333740490,False,39,189,341,22K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/EagleMMAPain/status/1725135031293665725,Ivan Pain Reload,https://twitter.com/EagleMMAPain,,Nothing to see here! Just a couple of innocent children are hunted for fun. Free Palestine #Palestine,,https://twitter.com/EagleMMAPain/status/1725135031293665725,False,1,15,26,1K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/mishilicious/status/1725216065125564794,Mishi khanReload,https://twitter.com/mishilicious,2023-11-16,What are you exactly saying @anilaali . Do you even have any sense or have you lost your marbles. Which peace you are talking about? Sharam Karo Tum. You make no sense at all. Your agenda is pretty clear now. Your knowledge about #Palestine is nill. Utter nonsense #AnilaAli,,https://twitter.com/mishilicious/status/1725216065125564794,False,195,266,615,26K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/KimJongwins/status/1725235312236925069,KimJongWinsReload,https://twitter.com/KimJongwins,2023-11-16,Kuwaiti champion Yousef Al-Shattiloses sponsorship from major companies after raising thePalestinian flag at the Malaysian Championship for hurdles and endurance.Remember you were encouraged to hold a Ukrainian flag at all sports events! #Gaza #UKRAINE #Palestine…,,https://twitter.com/KimJongwins/status/1725235312236925069,False,2,27,43,2.5K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/SRKian_OM/status/1725285837435523283,OMReload,https://twitter.com/SRKian_OM,2023-11-16,"It took this Palestinian couple 14 years to have a child, now their 2-year-old daughter has lost both her legs due to Israeli airstrikes on Gaza.#Israel #انقذوا_مستشفي_الشفاء #Palestine #ابو_عبيدة #Hamas #GazaCeasefireNOW #Zionist #AlShifaHospital #IsraelIsATerrorist…",,https://twitter.com/SRKian_OM/status/1725285837435523283,False,2,52,55,5.8K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/YayAreaNews/status/1725293967984771581,BAY AREA STATE OF MINDReload,https://twitter.com/YayAreaNews,2023-11-16,Protestors shut down the Bay Bridge for several hours this morning to demand a ceasefire in Gaza by chaining themselves to vehicles and throwing their car keys into the ocean #Palestine  #FreePalestine,,https://twitter.com/YayAreaNews/status/1725293967984771581,False,5,17,49,3.6K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/redsarah99/status/1725213034719703265,redsarah99 #BlackLivesMatter,https://twitter.com/redsarah99,2023-11-16,"I don't hide my faceBabies are being taken from incubatorsChildren are begging the world to save themIsrael are bombing REFUGEE campsIsrael are bombing hospitalsIsrael are committing a GENOCIDE My Grandfather fought facismSo will I,Til my last breath #Palestine",https://pbs.twimg.com/media/F_EwHLZWcAAQ_s9?format=jpg&name=small,https://twitter.com/redsarah99/status/1725213034719703265,False,16,65,215,3.6K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/QudsNen/status/1725133630001840151,Quds News NetworkReload,https://twitter.com/QudsNen,2023-11-16,"""A Jew cannot be a settler in Judea! Jesus was born in Nazareth, he was Jewish! The Jews have been at home for 2000 years.""French politician Meyer Habib uses the Bible to justify colonialism in #Palestine. #France #Gaza",,https://twitter.com/QudsNen/status/1725133630001840151,False,133,263,443,58K
TopPost,#Palestine,https://twitter.com/search?q=#Palestine&src=typed_query&f=top,https://twitter.com/UKubaidkhano/status/1725149799077343671,Ubaid Khan YousafzaiReloadSyeda Aiman Zahra ,https://twitter.com/UKubaidkhano,2023-11-16,"I am American  but I am stand with Palestine  . If you are HUMAN, you support Palestine #AlShifaHospital #Gaza #Palestine #Hamas #IsraelIsATerrorist",,https://twitter.com/UKubaidkhano/status/1725149799077343671,False,103,241,584,39K
