Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/sentdefender/status/1721686791193784419,OSINTdefender,https://twitter.com/sentdefender,Nov 7,"An Elderly-Jewish Man who was attending a Pro-Israel Demonstration yesterday in Los Angelas, California was Mortally Wounded and has now Died in the Hospital; the Man was Struck in the Face by Megaphone swung by a Pro-Palestinian Protester which caused him to Slam his Head into…",https://pbs.twimg.com/media/F-SpAtKXMAAMHTy?format=jpg&name=small,8K,2.4K,759
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/fenbyrat/status/1720083341377216634,✧ vi !! ✧ (18+),https://twitter.com/fenbyrat,Nov 2,bruh Pharahs voice actress is pro Israel?? PHARAH?? HALF EGYPTIAN HALF NATIVE  PHARAH?????? ik VAs aren't their characters but that's crazy pharah deserves better,,113,28,2
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/MkayUokay/status/1721765392958234944,StopWokeCulture ,https://twitter.com/MkayUokay,Nov 7,  how is it your reporting is so different from everyone else’s?,https://pbs.twimg.com/card_img/1720156485156524032/qEKgJh1Z?format=jpg&name=small,14,2,2
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/FahimSy95001986/status/1719967196065964100,Fahim Syed,https://twitter.com/FahimSy95001986,Nov 2,This is how #British police treate of Pro-#Palestine people.#GazaGenocide #Palestine #StopGenocideInGaza #Gaza #NoOilForIsrael #Israel #Hamas #Hizbullah #AlQassam #Saudi#غزه_مقبرة_الغزاة #جواهر_الكويتية #غزة_تنتصر #مجزرة_جباليا #ابو_عبيدة #حزب_الله #حماس #غزة_الآن #غزة_العزة,,16,4,2
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/AlmahdiWesam/status/1722006126865056246,Wesam almahdi,https://twitter.com/AlmahdiWesam,Nov 7,Just had an amazing conversation with a pro Israel chief of police in my neighborhood. He was just filled to the brim with false propaganda and no had to educate him on the facts of the entire conflict. By the end he was so much more sympathetic and started questioning his views.,,70,8,5
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/therealmrbench/status/1721746631694205425,sonofabench,https://twitter.com/therealmrbench,Nov 7,"Remember Essra Karam? The Pro-Palestine anti-Israel women with her pro Hamas opinion.Nov 3 in Toronto at a rally wearing a shirt translated to “oh resister, oh beloved - strike at dawn in Tel Aviv!”Where is Trudeau calling for her arrest?#Gaza ",https://pbs.twimg.com/media/F-TfcBRbIAECHlU?format=jpg&name=small,95,44,18
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/qumranqu/status/1721579083945873633,Conservative TLV ,https://twitter.com/qumranqu,Nov 6,My favorite pro-Israel Iranian memes ,https://pbs.twimg.com/media/F-RHDDLWgAA-Qx1?format=jpg&name=360x360;https://pbs.twimg.com/media/F-RHDaLXMAAep1H?format=jpg&name=360x360,42,5,2
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/bepropalestine/status/1721636534066004355,Naz /be.pro.Palestine,https://twitter.com/bepropalestine,Nov 6,This is zionism  this is israel This is NOT  humanity and this is why humans are marching!!!FREE PALESFINE FROM THESE BARBARIANS,https://pbs.twimg.com/ext_tw_video_thumb/1721581703129444352/pu/img/FiEdu4L50xnxSULp.jpg,32,20,3
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/bepropalestine/status/1721636534066004355,Naz /be.pro.Palestine,https://twitter.com/bepropalestine,Nov 6,This is zionism  this is israel This is NOT  humanity and this is why humans are marching!!!FREE PALESFINE FROM THESE BARBARIANS,,32,20,3
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/MiddleEastEye/status/1720282150354985218,Middle East Eye,https://twitter.com/MiddleEastEye,Nov 3,"LBC radio host James O’Brien called out a pro-Israel caller on his show who accused pro-Palestine marches in the UK of being “hate marches that erupt in violence""",https://pbs.twimg.com/media/F9-jOAMXkAAi5xy.jpg,185,101,2
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/NiohBerg/status/1720890699514610123,Nioh Berg ♛ ✡︎,https://twitter.com/NiohBerg,Nov 4,BREAKING:WATCH THIS MADNESS CAREFULLYAnti-Israel and Pro- Hamas thugs are now using fireworks to attack the British police at Trafalgar Square in London.How long are you going to continue letting this insanity happen? What’s wrong with you ?! #TheWestIsNext…,https://pbs.twimg.com/amplify_video_thumb/1720890646754394112/img/4RTnP3B7o-6-ILBA.jpg,1.1K,453,162
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/headpokenon/status/1721580045188092170,lemmie!,https://twitter.com/headpokenon,Nov 6,Things may have gotten convoluted along the way but here are the facts.-Samara liked pro Israel anti Palestine tik toks-liked very racist and insensitive tik toks towards Indians -privated her likes when called outaccountability ≠ bullying ,,142,41,7
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/gronk_gronk/status/1720961670770831476,max chandler-maoist,https://twitter.com/gronk_gronk,Nov 5,"it is a bit nuts how western pro-israel people who claim to be on the ‘left’ are just swallowing Israeli government propaganda whole, like irrespective of the conflict itself the Israeli government is comprised exclusively of far-right supremacist & ultra-religious parties",,244,26,8
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/chronononono/status/1721405207287054775,chrono,https://twitter.com/chronononono,Nov 6Nov 5,"Everything in this thread is accurate and Donald Trump was the most extreme pro-Israel and anti-Palestinian president in American history. His policies on Israel/Palestine were insanely evil and far worse than Obama. But this doesn't change what Biden is doing right nowAnyone who says ""Trump is better than Biden on foreign policy"" has disqualified themselves, not only b/c they are *generally* wrong on Trump, but b/c they are *very specifically wrong about Trump's record on Israel/Palestine.* They also are unaware of the importance of Jerusalem.",https://pbs.twimg.com/media/F-Lpne1XcAAJAjG?format=png&name=small;https://pbs.twimg.com/media/F-LpnevXEAAOjUa?format=jpg&name=360x360;https://pbs.twimg.com/media/F-LpneuXQAAQakl?format=jpg&name=360x360;https://pbs.twimg.com/media/F-LqMzBWUAAKJ6d?format=jpg&name=small,5,2,2
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/bepropalestine/status/1721063713166246077,Naz /be.pro.Palestine,https://twitter.com/bepropalestine,Nov 5,So israel is blaming Hamas when in fact it is their own citizens who did these crimes???,https://pbs.twimg.com/amplify_video_thumb/1721055508591718400/img/g2BVK-gtw_bKdA-K.jpg,113,110,23
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/academic_la/status/1720192591566872768,Shaiel Ben-Ephraim,https://twitter.com/academic_la,Nov 2Nov 2,"Look at how nice and calm the pro-Israel demonstrators are, and how psychotic this guy is.Happened upon a pro genocide rally at McGill today & I offered to lead a chant",https://pbs.twimg.com/ext_tw_video_thumb/1720121901622714368/pu/img/L6zdXv1jiVhfIRs5.jpg,611,107,76
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/ProgPro/status/1722035194511716388,Mike,https://twitter.com/ProgPro,23 hours ago,Not the official Israel account going mask off with their homophobia by posting the worst SNL-tier skit you’ve ever seen,https://pbs.twimg.com/media/F-Xl4dEWEAAV0xy?format=jpg&name=small,41,3,1
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/StevenGWalker74/status/1721292061318471768,Steve W,https://twitter.com/StevenGWalker74,Nov 5Nov 5,"He doesn't have any problem reaching for the book of hasbara to deliver pro-Israel slogans.Wes Streeting, like the rest of the shadow cabinet, is best filed under #GenocideEnablerThese degenerates must pay a price for this.In politics, it can be too easy to reach for slogans, especially to please the crowd,  but it’s our responsibility to reach for real solutions.My update to constituents this evening on why I am supporting the international effort to deliver a humanitarian pause ",https://pbs.twimg.com/media/F-Mb93xXkAA73bE?format=jpg&name=360x360;https://pbs.twimg.com/media/F-Mb93wWcAANFY9?format=jpg&name=360x360;https://pbs.twimg.com/media/F-Mb93uXMAAuJ2x?format=jpg&name=small,55,27,2
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/iveg0tabike/status/1720831074014535824,wynn ,https://twitter.com/iveg0tabike,Nov 4Nov 4,this perfectly shows how frustrating it is to deal with pro israel people (or even neutral people)“Do you condemn Hamas? “ #Gaza,https://pbs.twimg.com/profile_images/1716117374573670400/Jo6lSju0_mini.jpg,47,15,1
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/ajay_lagrimas/status/1721679417800638936,Ajay Lagrimas #Thesisizing,https://twitter.com/ajay_lagrimas,Nov 7Nov 6,"You are being called out. There were plenty of constructive criticisms out there. They needed Rappler to produce contents that aren’t pro-Israel. Yet you refuse to listen. And now you call them bullies.Hiyang hiya sayo yung mga batang pinatay sa Gaza dahil “binubully” ka.This was a quote from @nytimes about bringing down toxicity online. When you include it in your bullying campaign, you prove its point - it says more about you than me. #CourageON twitter.com/mariaressa/sta…",https://pbs.twimg.com/profile_images/1438054712754905088/7rhKxedR_mini.jpg,1.4K,365,6
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/HumanDilemma_/status/1722004452687704471,HumanDilemma,https://twitter.com/HumanDilemma_,Nov 7,"Pro-Israel demonstrators are marching through University of California, Los Angeles demanding the return of hostages. Follow and keep updated.",https://pbs.twimg.com/ext_tw_video_thumb/1722003927300706304/pu/img/9cszEzIzyBWhYWN_.jpg,29,7,1
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/BonkGearMetal/status/1721661462425248155,Metal Gear Fella ,https://twitter.com/BonkGearMetal,Nov 6Nov 6,"Can someone explain to me how this guy can be so pro-Israel, but so anti-Ukraine?Both are defending their right to exist. 1. This idea of a ""humanitarian pause"" is similarly wrong and dangerous, giving Hamas time to regroup. It's akin to somebody walking into a surgery and demanding they stop the surgery or do it in phases (humanitarian pauses) the moment they see some blood.",https://pbs.twimg.com/tweet_video_thumb/F-NpCjabMAA_fJg.jpg,9,2,9
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/haraglia/status/1721457758208499951,Lesbia ,https://twitter.com/haraglia,Nov 6,Do not engage with pro-Israel.,https://pbs.twimg.com/media/F-PYtW0a8AAfiB-?format=jpg&name=small,45,27,1
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/RachelBCam/status/1721572258131460541,Rachel,https://twitter.com/RachelBCam,Nov 6,"Just as good faith supporters of Palestinians should disown anti-semites, those of us who are more pro-Israel should disown any far-rightists (e.g. Tommy Robinson types) who try to take advantage of anti-islamist sentiment to stir up hatred against Muslims",,24,7,3
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/IncMonocle/status/1720852639351480582,Inc.Monocle,https://twitter.com/IncMonocle,Nov 4,Child abused as the leave McDonalds by pro Palestine supporters #israel #Palestine,https://pbs.twimg.com/ext_tw_video_thumb/1720852560817315840/pu/img/ghRbXqjpFWIs7RXw.jpg,562,384,157
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/Hinakhan1595244/status/1720297650476695964,hinakhan,https://twitter.com/Hinakhan1595244,Nov 3,MAN JOINS A PRO-ISRAEL RALLY AT MCGILL AND CHANTS:“KILL MORE PALESTINIAN CHILDREN”,https://pbs.twimg.com/ext_tw_video_thumb/1720297452434329600/pu/img/ugeXbNgrIpC-rFTM.jpg,3,,
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/iamjourjean/status/1720517261637673376,Anita Zsurzsan ,https://twitter.com/iamjourjean,Nov 3Nov 2,"Mind you, this is why European fascists are pro-Israel because their top 1 export is racism and IslamophobiaWake up Europe, before it's too late!",https://pbs.twimg.com/media/F99qDMOXAAA6oac?format=jpg&name=small,384,90,4
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/zeee_media/status/1720216659276014029,ZeeeMediaOfficial,https://twitter.com/zeee_media,Nov 2,Israeli police on Wednesday reportedly raided an anti-Zionist Jewish neighborhood in Jerusalem to remove Palestinian flags & brutally attack Jews.Have not seen 1 single “pro-Israel” account screaming “anti-Semitism” in every second post condemn these anti-Semitic attacks.,https://pbs.twimg.com/ext_tw_video_thumb/1720216602501943296/pu/img/5aD0fcX_mLmuCWbp.jpg,44,16,5
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/Dariathatsall/status/1720487233289933089,Daria_,https://twitter.com/Dariathatsall,Nov 3Nov 2,"Scott Friedman, the CEO of Selena Gomez's Rare Beauty brand is a Zionist who posts pro-Israel propaganda & follows the IDF on s/m.Gomez happily mobilised her 430 mil followers to incite a hate campaign against Hailey Bieber over eyebrows & she openly likes Amy Schumer's posts.After being criticized for a vague, milquetoast statement on the situation in Israel and Palestine, Selena Gomez says she is deleting her Instagram. With 430 million followers, she is the most followed woman in the world on IG.",https://pbs.twimg.com/media/F995DoWakAAkrTD?format=jpg&name=small,28,7,1
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/Malakki142/status/1721720524991046130,Mal the Bene Gesserit ,https://twitter.com/Malakki142,"Nov 7May 17, 2021",And this is exactly why Amy Schumer felt so comfortable posting that pro-Israel MLK video.i really want everybody to read this and sit with it,https://pbs.twimg.com/media/E1kafNBWQAIAwti?format=jpg&name=small,2,2,
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/allaboutksj/status/1719935156813996038,#CeasefireNOW,https://twitter.com/allaboutksj,Nov 2Nov 2,I'll really never understand why armys are willing to boycott disney+ (as they should) even though bts has a docu there BUT refuse to boycott golden when its distributor and publisher is UMG (funds IDF) and jungkook is performing in a Citi concert (pro-israel). Pls explain.[NEWS] @BTS_twt Monuments: Beyond the Star' Documentary will be released NEXT MONTH on Disney Plus !https://n.news.naver.com/article/001/0014304757?sid=101…,https://pbs.twimg.com/media/F95W3UpW4AA78t4?format=jpg&name=small;https://pbs.twimg.com/media/F95W95ZWcAAfw_d?format=jpg&name=360x360,47,21,1
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/PostingGeneral/status/1721487008814829809,real halo lore facts,https://twitter.com/PostingGeneral,Nov 6,ah well then guess there’s then no point cosigning weird pro Israel google forms with the biggest labor right freaks imaginable hold on I’m being handed a note,https://pbs.twimg.com/media/F-PzTnOacAAcbV1?format=jpg&name=small,78,5,2
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/joyreaper/status/1721482442001838304,Joyreaper,https://twitter.com/joyreaper,Nov 6Nov 6,"The view of some Palestinians. Hamas committed genocide and Hamas uses their own citizens. Hamas won't let citizens leave.  Not all Palestinians are against Israel or think Israel is the one committing genocide. Many Palestinians are pro-Israel. The question is ""How many of the…Listen to what Palestinians are saying about Hamas",https://pbs.twimg.com/amplify_video_thumb/1721466647506980864/img/cxKZSVPW5o0XXZuW.jpg,96,87,12
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/StrawHatShonen/status/1720526625807188426,Luffy ,https://twitter.com/StrawHatShonen,Nov 3,"Mainz cancelling El Ghazi's contract after a Pro Palestine post, Hamza Choudhury has been warned by the FA, but Oleksandr Zinchenko, Mykhailo Mudryk and Manor Solomon have been open in their support of Israel and are yet to be reprimanded or receive any type of warning.",https://pbs.twimg.com/media/F-CJ2SKWUAEPbIS?format=jpg&name=medium,219,68,10
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/azizkavish/status/1720864402499600757,Kavish Aziz,https://twitter.com/azizkavish,Nov 4,"Kill more Palestinian children, 4,000 is not enough.""Canadian activist Yves Engler used sarcasm to draw attention to Israel's killing of Palestinian children in Gaza at a pro-Israel protest at McGill University in Montreal, Canada, on November 2.",https://pbs.twimg.com/ext_tw_video_thumb/1720864293556830208/pu/img/Rgc6fhMJBucqIOrR.jpg,221,90,14
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/xaevlol/status/1721394485391921495,xaev,https://twitter.com/xaevlol,Nov 6,can proisrael people Stop bringing up gay ppl as a point to bring palestine down. You hate queer people just as much as palestinian law does. The difference is they arent the ones Bombing and killing off both queer and non queer people.anything to dodge and talk around the guilt,,130,15,6
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/HamptonThink/status/1720485941893083336,Hampton Institute,https://twitter.com/HamptonThink,Nov 3,"The politicians who supported this, from Biden to Nikki Haley to Bernie Sanders, the celebrities calling for blood, the media heads reporting blatant lies, the pro-Israel zombies regurgitating blatant propaganda... make a list & REMEMBER their names. NEVER FORGET. They did this. ",,162,76,4
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/dustydotjse/status/1720114503168229570,dusty.jse,https://twitter.com/dustydotjse,Nov 2Nov 1,I can actually understand and respect a Jewish dude being pro-Israel. But I cannot abide soyjacking.Brett Gelman showing that when the chips are down it's all about his tribe.,https://pbs.twimg.com/ext_tw_video_thumb/1719793127785930752/pu/img/zIUVOBrdNidPr3CD?format=jpg&name=240x240,8,2,2
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/Atlantianaryan/status/1721431900839870902,WENDY PUABI,https://twitter.com/Atlantianaryan,Nov 6,"I'm going to give you all some advice.Armistice and Remembrance in London.It's a trap, don't go.Tommy Robinson and Katie Hopkins unsuspended from twitter ""X"" It's a trap, they need Pro Israel voices.Stay neutral, you can be against war and killings without picking a side.…",,76,19,15
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/flynnajw/status/1720993327724785713,flynn ,https://twitter.com/flynnajw,Nov 5Nov 3,"tony armstrong has to take down his opposition to a genocide but Patricia can keep up her pro-Israel retweets?ABC showing it’s true coloursThis is an extremely serious escalation in hate speech & inciting hatred by a mainstream party leader.To be clear @AdamBandt & the @greens have endorsed a rally calling for a ""Free Palestine"" with an image of only Palestine, no Israel.Is it any wonder Jews don't feel safe",https://pbs.twimg.com/media/F-IyTueaYAAatoh?format=jpg&name=900x900;https://pbs.twimg.com/media/F99_S3IaUAAdzgb?format=jpg&name=240x240,1.2K,275,19
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/DickMackintosh/status/1721623000510804063,Dick Mackintosh,https://twitter.com/DickMackintosh,Nov 6,The Tory party candidates are vetted by Israel before they attempt to stand for any office in the Conservatives party. Since Blair shifted the PLP to a pro-Israel stance which is why we went to war in Iraq. The membership wants sanctions on Israel #ZionismExplained,https://pbs.twimg.com/media/F-RuKLZX0AAji5P?format=jpg&name=900x900,170,142,14
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/MsSweetSummer/status/1721332026585075806,Sweet Summer Shunü (Sanctioned GPU Owner),https://twitter.com/MsSweetSummer,Nov 6,"Taiwanese and Filippino activists who feign sympathies for Palestine but instead of calling out the pro-Israel stances of their governments and leaderships of their mainstream movements, choose to shoehorn anti-PRC agendas into their purported pro-Palestinian stances, are snakes.",,420,70,16
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/koralinadean/status/1720469537160630591,cay,https://twitter.com/koralinadean,Nov 3,"selena stans being like “y’all are the ones who forced her to speak up” are so funny bc like. selena decided to enter the conversation the second she started liking pro-israel ig posts. i promise u if she had literally stayed radio silent, the GP wouldnt be checking for her",,1.4K,126,5
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/nickjr001/status/1721482311173341433,Debashish,https://twitter.com/nickjr001,Nov 6,Ben Shapiro 𝐄𝐌𝐁𝐀𝐑𝐀𝐒𝐒𝐄𝐒 pro Palestine Oxford StudentThe mindset of these individuals is truly repulsive#Israel #Gaza #HamasislSIS #Palestine #Israelunderattack #IsraelFightsTerror #HamasISIS  #HamasTerrorrists,https://pbs.twimg.com/ext_tw_video_thumb/1721482265547685888/pu/img/ZwuaTEEJ02sRav9l.jpg,345,123,115
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/goldstein615332/status/1721898303049334840,David Goldstein ,https://twitter.com/goldstein615332,Nov 7Nov 6,"While this is a rare destiny W, the fact that he will get the same amount of likes for making a pro palestine tweet as he will making a pro israel tweet is proof that his fanbase can't think for themself and all of their political views just come from what Destiny tells themLmao let's not be delusional now, early Jewish Zionists absolutely set out to build their colonial project on Arab land way before the Holocaust happened. And it wasn't just any home, Arabs were certainly there already. We can quote our good friend Dayan:https://en.m.wikipedia.org/wiki/Sursock_Purchases…",https://pbs.twimg.com/media/F-RocBja8AAIm0H?format=jpg&name=small,32,2,2
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/DrKarimWafa/status/1720715704465301611,Karim Wafa Al-Hussaini,https://twitter.com/DrKarimWafa,Nov 4Nov 3,The fact that New York City and London are two of the most ethno-racially diverse cities in the world while all pro-Israel rallies organised there are entirely white just goes to show how it is all tied to white supremacy and settler colonialism on indigenous land.NYC stands with #Israel. ,https://pbs.twimg.com/media/F981VXIXsAANpjU?format=jpg&name=small;https://pbs.twimg.com/media/F981V6ZW8AAyspN?format=jpg&name=small,424,136,10
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/Bad_bureaucrat/status/1721992919123427503,Jane Austen Marxist,https://twitter.com/Bad_bureaucrat,Nov 7Nov 7,"Kirk came under fire from the right recently for being insufficiently pro-Israel. Here he's seeking a synthesis of Christian antisemitism and Zionism: ""Anti-Zionism is bad, but if Jews continue to vote Democrat, they're to blame for it.""We have been documenting Charlie Kirk's escalating antisemitism @mmfa https://mediamatters.org/antisemitism/charlie-kirk-turns-antisemitic-stereotypes-amid-israel-hamas-war…Today he blamed ""Jewish dollars"" for funding ""cultural marxist ideas"" and said that ""ideology"" must be ""cleanse[d]""",https://pbs.twimg.com/ext_tw_video_thumb/1721954639103381504/pu/img/DjfIejfy4EdUY9gb.jpg,45,8,1
Top,Pro Israel until:2023-11-08 since:2023-11-01,https://twitter.com/search?q=Pro%20Israel%20until%3A2023-11-08%20since%3A2023-11-01&src=typeahead_click&f=top,https://twitter.com/luigi_yagami/status/1721654646358310982,Mimi Etc. (,https://twitter.com/luigi_yagami,Nov 6,btw if you're pro-Israel you can unfollow right the fuck now,,373,36,2
