Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/GeoNeil/status/1712753952654037310,Neil Young,https://twitter.com/GeoNeil,Oct 13,"Hamas did this and many more Palestinian people will suffer for it.  Israel needs a change in leadership and Hamas needs to go for there to be any hope of peace, something which neither side want. #ProPalestine #ProIsrael #AntiHamas #AntiLikud",,,,
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/DrMichaelOren/status/1711992674436424102,Michael Oren,https://twitter.com/DrMichaelOren,Oct 11,"Anderson Cooper, CNN, and I discuss Biden's speech pro-Israel and the Israel's war with Hamas #israel #israelwar #cnn #andersoncooper #biden #proisrael  ",,19,4,4
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/CounterpointDC/status/1711398059446346235,Counterpoint Institute,https://twitter.com/CounterpointDC,Oct 9,"“I, and Counterpoint Institute stand solidly behind our friend and ally #Israel. Israel has the full right to self defense. God bless the sovereign nation of Israel.” statement at the International #ProIsrael Conference today in #Budapest …",https://pbs.twimg.com/media/F8AbdMHXMAAaKyM?format=jpg&name=small;https://pbs.twimg.com/media/F8AbdMEWcAAGqVp?format=jpg&name=360x360;https://pbs.twimg.com/media/F8AbdMFXgAAWkFh?format=jpg&name=small,18,6,
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/KaneKanester3/status/1712889781674459399,Lisa Kane,https://twitter.com/KaneKanester3,Oct 13,House of Faith Ministries (HoFM) updated A Quick Moment With God with today's prayer and scripture. #hofm #hofmhouseoffaithministries #houseoffaithministrieshofm #aquickmomentwithgod #ProIsrael,https://pbs.twimg.com/card_img/1721182419653373952/yIP1vnQM?format=jpg&name=240x240,1,,
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/PhotoTelegram/status/1711166903329095860,PhotoTelegram,https://twitter.com/PhotoTelegram,Oct 8,"#Palestinian supporters, #ProIsrael counter-protestors rally in protest #Manhattan",,,,
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/PuckNews/status/1715092955885981812/analytics,Puck,https://twitter.com/PuckNews,,Why is aid to Ukraine and aid to Israel different in the minds of Republicans? delves into the the Israel-Ukraine funding conundrum.,https://pbs.twimg.com/media/F806kkVXQAAH1OF?format=jpg&name=small,790,275,501
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/unDawn_ted/status/1712674903651205451,Undawnted,https://twitter.com/unDawn_ted,Oct 13,I will leave you with the song of the night... who is pulling your strings? Do you know? #followthemoney #song #prohamas #IsraelPalestineConflict #IsraelFightsBack #ProIsrael,https://pbs.twimg.com/card_img/1721821516068007936/b__e6aU1?format=jpg&name=240x240,2,,
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/ESugarloaf/status/1712284225670443010,Emily Sugarloaf,https://twitter.com/ESugarloaf,Oct 12Oct 10,"This is the most comprehensive & easy-to-understand explanation I've seen. I strongly urge everyone to read it, even if you don't agree with what's being expressed.#ProIsrael #ProPalestine #FactsMatterPeople ask me all the time if I am ""pro-Israel"" because I am a Jew who has lived in Israel, and my answer is that being ""pro-Israel"" or being ""pro-Palestine"" or being a ""Zionist"" does not properly capture the nuance of thought most people do or should have about this issue. It…",https://pbs.twimg.com/profile_images/1358764777988841474/i6-NfAT9_mini.jpg,2,,
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/JanettIsabel/status/1712475293078995048,Janett I. Cordovés,https://twitter.com/JanettIsabel,Oct 12,Hamas Brutality Illuminates College Officialdom’s Broken Moral Compass  #highered #whereareyourstatements #silencecondones #proisrael #propalestine #propeace,https://pbs.twimg.com/card_img/1719862188632940544/O8IiVHnQ?format=png&name=small,,,
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/bean_wagon_69/status/1712672203630657755,bean wagon,https://twitter.com/bean_wagon_69,Oct 13,Yooo #JadaPinkett BALD ASS nigga sucks and why tf she #Trending Tupac dodge that one. #WillSmith still the GOAT #iamlegend #proIsrael #fuckHAMAS,,1,,
